,Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,Location,days_till_paris,names,rate_of_change,average_apparatus_rank
1527,1527,1528,2023 Senior European Championships,ITA,qual,FX,5.0,0.8513375796178344,"Antalya, Turkey",0.5187287173666288,ALICE D AMATO,-0.004308079372054309,0.0
1528,1528,1529,2023 Senior European Championships,ITA,AAfinal,UB,1.0,0.9171974522292994,"Antalya, Turkey",0.5187287173666288,ALICE D AMATO,-0.02584847623232585,0.0
1529,1529,1530,2023 Senior European Championships,ITA,final,UB,1.0,0.9214012738853503,"Antalya, Turkey",0.5187287173666288,ALICE D AMATO,-0.02584847623232585,0.0
1530,1530,1531,2023 Senior European Championships,ITA,qual,UB,1.0,0.9235668789808917,"Antalya, Turkey",0.5187287173666288,ALICE D AMATO,-0.02584847623232585,0.0
1531,1531,1532,2023 Senior European Championships,ITA,AAfinal,VT,4.0,0.89171974522293,"Antalya, Turkey",0.5187287173666288,ALICE D AMATO,0.007194492551330397,0.0
1532,1532,1533,2023 Senior European Championships,ITA,qual,VT,5.0,0.89171974522293,"Antalya, Turkey",0.5187287173666288,ALICE D AMATO,0.007194492551330397,0.0
1533,1533,1534,2022 Senior European Championships,ITA,qual,BB,3.0,0.8598726114649682,"Munich, Germany",0.7945516458569807,ASIA D AMATO,-0.0351028689574794,0.03595890410958904
1534,1534,1535,2022 Senior European Championships,ITA,TeamFinal,BB,1.0,0.8789808917197454,"Munich, Germany",0.7945516458569807,ASIA D AMATO,-0.0351028689574794,0.03595890410958904
1535,1535,1536,2022 Senior European Championships,ITA,qual,FX,5.0,0.8640764331210192,"Munich, Germany",0.7945516458569807,ASIA D AMATO,-0.06083327190331222,0.0502283105022831
1536,1536,1537,2022 Senior European Championships,ITA,TeamFinal,FX,2.0,0.8640764331210192,"Munich, Germany",0.7945516458569807,ASIA D AMATO,-0.06083327190331222,0.0502283105022831
1537,1537,1538,2022 Senior European Championships,ITA,qual,UB,8.0,0.8853503184713376,"Munich, Germany",0.7945516458569807,ASIA D AMATO,0.00933736314268951,0.0502283105022831
1538,1538,1539,2022 Senior European Championships,ITA,TeamFinal,UB,7.0,0.89171974522293,"Munich, Germany",0.7945516458569807,ASIA D AMATO,0.00933736314268951,0.0502283105022831
1539,1539,1540,2022 Senior European Championships,ITA,final,VT,2.0,0.8980891719745223,"Munich, Germany",0.7945516458569807,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1540,1540,1541,2022 Senior European Championships,ITA,qual,VT,8.0,0.8768152866242038,"Munich, Germany",0.7945516458569807,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1541,1541,1542,2022 Senior European Championships,ITA,qual,VT,3.0,0.8768152866242038,"Munich, Germany",0.7945516458569807,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1542,1542,1543,2022 Senior European Championships,ITA,TeamFinal,VT,8.0,0.8810828025477707,"Munich, Germany",0.7945516458569807,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1543,1543,1544,2022 Senior European Championships,ITA,final,VT,2.0,0.8492356687898089,"Munich, Germany",0.7945516458569807,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1544,1544,1545,2022 Senior European Championships,ITA,qual,VT,3.0,0.8662420382165605,"Munich, Germany",0.7945516458569807,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1545,1545,1546,2023 Cairo World Cup,ITA,qual,BB,1.0,0.8556050955414013,"Cairo, Egypt",0.5187287173666288,ASIA D AMATO,-0.0351028689574794,0.03595890410958904
1546,1546,1547,2023 Cairo World Cup,ITA,qual,FX,15.0,0.7536942675159236,"Cairo, Egypt",0.5187287173666288,ASIA D AMATO,-0.06083327190331222,0.0502283105022831
1547,1547,1548,2023 Cairo World Cup,ITA,final,VT,2.0,0.8980891719745223,"Cairo, Egypt",0.5187287173666288,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1548,1548,1549,2023 Cairo World Cup,ITA,qual,VT,1.0,0.9001910828025478,"Cairo, Egypt",0.5187287173666288,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1549,1549,1550,2023 Cairo World Cup,ITA,final,VT,2.0,0.8343949044585988,"Cairo, Egypt",0.5187287173666288,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1550,1550,1551,2023 Cairo World Cup,ITA,qual,VT,1.0,0.8853503184713376,"Cairo, Egypt",0.5187287173666288,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1551,1551,1552,2023 Senior European Championships,ITA,qual,BB,16.0,0.7961783439490446,"Antalya, Turkey",0.5187287173666288,ASIA D AMATO,-0.0351028689574794,0.03595890410958904
1552,1552,1553,2023 Senior European Championships,ITA,qual,UB,7.0,0.9022929936305734,"Antalya, Turkey",0.5187287173666288,ASIA D AMATO,0.00933736314268951,0.0502283105022831
1553,1553,1554,2023 Senior European Championships,ITA,final,VT,2.0,0.89171974522293,"Antalya, Turkey",0.5187287173666288,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1554,1554,1555,2023 Senior European Championships,ITA,qual,VT,7.0,0.8874522292993631,"Antalya, Turkey",0.5187287173666288,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1555,1555,1556,2023 Senior European Championships,ITA,qual,VT,3.0,0.8874522292993631,"Antalya, Turkey",0.5187287173666288,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1556,1556,1557,2023 Senior European Championships,ITA,final,VT,2.0,0.8407643312101911,"Antalya, Turkey",0.5187287173666288,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1557,1557,1558,2023 Senior European Championships,ITA,qual,VT,3.0,0.821656050955414,"Antalya, Turkey",0.5187287173666288,ASIA D AMATO,-0.042123442748975275,0.02237442922374429
1558,1558,1559,2023 Cairo World Cup,EGY,qual,VT,20.0,0.7707006369426752,"Cairo, Egypt",0.5187287173666288,FARIDA DABOUR,0.0,0.136986301369863
1559,1559,1560,2023 Cairo World Cup,EGY,qual,VT,20.0,0.760063694267516,"Cairo, Egypt",0.5187287173666288,FARIDA DABOUR,0.0,0.136986301369863
1560,1560,1561,2023 Baku World Cup,NOR,qual,VT,,0.736687898089172,"Baku, Azerbaijan",0.5539160045402951,AMALIE DALENE,0.0,0.0
1561,1561,1562,2023 52nd FIG Artistic Gymnastics World Championships,BEL,qual,BB,77.0,0.7685350318471338,"Antwerp, Belgium",0.34506242905788875,MARGAUX DANDOIS,0.05759141871135714,0.24200913242009134
1562,1562,1563,2023 52nd FIG Artistic Gymnastics World Championships,BEL,qual,FX,45.0,0.8110191082802548,"Antwerp, Belgium",0.34506242905788875,MARGAUX DANDOIS,0.037186327473838515,0.11643835616438356
1563,1563,1564,2023 52nd FIG Artistic Gymnastics World Championships,BEL,qual,UB,48.0,0.8194904458598726,"Antwerp, Belgium",0.34506242905788875,MARGAUX DANDOIS,0.0030596728931524034,0.1232876712328767
1564,1564,1565,2023 52nd FIG Artistic Gymnastics World Championships,BEL,qual,VT,146.0,0.7515923566878981,"Antwerp, Belgium",0.34506242905788875,MARGAUX DANDOIS,0.0,1.0
1565,1565,1566,2023 Cairo World Cup,BEL,qual,BB,20.0,0.7027388535031847,"Cairo, Egypt",0.5187287173666288,MARGAUX DANDOIS,0.05759141871135714,0.24200913242009134
1566,1566,1567,2023 Cairo World Cup,BEL,qual,FX,12.0,0.7685350318471338,"Cairo, Egypt",0.5187287173666288,MARGAUX DANDOIS,0.037186327473838515,0.11643835616438356
1567,1567,1568,2023 Tel Aviv World Challenge Cup,BEL,qual,BB,9.0,0.7622292993630574,"Tel Aviv, Israel",0.44948921679909193,MARGAUX DANDOIS,0.05759141871135714,0.24200913242009134
1568,1568,1569,2023 Tel Aviv World Challenge Cup,BEL,final,FX,8.0,0.7813375796178343,"Tel Aviv, Israel",0.44948921679909193,MARGAUX DANDOIS,0.037186327473838515,0.11643835616438356
1569,1569,1570,2023 Tel Aviv World Challenge Cup,BEL,qual,FX,3.0,0.8322929936305733,"Tel Aviv, Israel",0.44948921679909193,MARGAUX DANDOIS,0.037186327473838515,0.11643835616438356
1570,1570,1571,2023 Tel Aviv World Challenge Cup,BEL,qual,UB,3.0,0.8173885350318472,"Tel Aviv, Israel",0.44948921679909193,MARGAUX DANDOIS,0.0030596728931524034,0.1232876712328767
1571,1571,1572,2023 Tel Aviv World Challenge Cup,BEL,final,UB,3.0,0.7770700636942675,"Tel Aviv, Israel",0.44948921679909193,MARGAUX DANDOIS,0.0030596728931524034,0.1232876712328767
1572,1572,1573,2022 51st FIG Artistic Gymnastics World Championships,RSA,qual,BB,114.0,0.6729936305732485,"Liverpool, England",0.7253121452894438,NAVEEN DARIES,-0.006214934176078193,0.3072407045009784
1573,1573,1574,2022 51st FIG Artistic Gymnastics World Championships,RSA,qual,FX,72.0,0.7834394904458599,"Liverpool, England",0.7253121452894438,NAVEEN DARIES,0.005173932701584591,0.22113502935420742
1574,1574,1575,2022 51st FIG Artistic Gymnastics World Championships,RSA,qual,UB,71.0,0.7876433121019109,"Liverpool, England",0.7253121452894438,NAVEEN DARIES,0.016050067509722495,0.19863013698630136
1575,1575,1576,2022 51st FIG Artistic Gymnastics World Championships,RSA,qual,VT,90.0,0.8067515923566879,"Liverpool, England",0.7253121452894438,NAVEEN DARIES,0.002843332385555588,0.15753424657534246
1576,1576,1577,2022 Cairo World Cup,RSA,final,BB,5.0,0.7324840764331211,"Cairo, Egypt",0.9682179341657208,NAVEEN DARIES,-0.006214934176078193,0.3072407045009784
1577,1577,1578,2022 Cairo World Cup,RSA,qual,BB,8.0,0.7452229299363057,"Cairo, Egypt",0.9682179341657208,NAVEEN DARIES,-0.006214934176078193,0.3072407045009784
1578,1578,1579,2022 Cairo World Cup,RSA,final,FX,8.0,0.7261146496815287,"Cairo, Egypt",0.9682179341657208,NAVEEN DARIES,0.005173932701584591,0.22113502935420742
1579,1579,1580,2022 Cairo World Cup,RSA,qual,FX,7.0,0.7643312101910829,"Cairo, Egypt",0.9682179341657208,NAVEEN DARIES,0.005173932701584591,0.22113502935420742
1580,1580,1581,2022 Cairo World Cup,RSA,final,UB,5.0,0.709108280254777,"Cairo, Egypt",0.9682179341657208,NAVEEN DARIES,0.016050067509722495,0.19863013698630136
1581,1581,1582,2022 Cairo World Cup,RSA,qual,UB,5.0,0.7388535031847134,"Cairo, Egypt",0.9682179341657208,NAVEEN DARIES,0.016050067509722495,0.19863013698630136
1582,1582,1583,2022 Varna World Challenge Cup,RSA,qual,BB,22.0,0.6751592356687898,"Varna, Bulgaria",0.9682179341657208,NAVEEN DARIES,-0.006214934176078193,0.3072407045009784
1583,1583,1584,2022 Varna World Challenge Cup,RSA,qual,UB,23.0,0.6337579617834395,"Varna, Bulgaria",0.9682179341657208,NAVEEN DARIES,0.016050067509722495,0.19863013698630136
1584,1584,1585,2022 Varna World Challenge Cup,RSA,qual,VT,10.0,0.8248407643312102,"Varna, Bulgaria",0.9682179341657208,NAVEEN DARIES,0.002843332385555588,0.15753424657534246
1585,1585,1586,2022 Varna World Challenge Cup,RSA,qual,VT,10.0,0.802547770700637,"Varna, Bulgaria",0.9682179341657208,NAVEEN DARIES,0.002843332385555588,0.15753424657534246
1586,1586,1587,2023 52nd FIG Artistic Gymnastics World Championships,RSA,qual,BB,127.0,0.7070063694267515,"Antwerp, Belgium",0.34506242905788875,NAVEEN DARIES,-0.006214934176078193,0.3072407045009784
1587,1587,1588,2023 52nd FIG Artistic Gymnastics World Championships,RSA,qual,FX,117.0,0.7473248407643313,"Antwerp, Belgium",0.34506242905788875,NAVEEN DARIES,0.005173932701584591,0.22113502935420742
1588,1588,1589,2023 52nd FIG Artistic Gymnastics World Championships,RSA,qual,UB,81.0,0.7749044585987261,"Antwerp, Belgium",0.34506242905788875,NAVEEN DARIES,0.016050067509722495,0.19863013698630136
1589,1589,1590,2023 52nd FIG Artistic Gymnastics World Championships,RSA,qual,VT,62.0,0.8364968152866242,"Antwerp, Belgium",0.34506242905788875,NAVEEN DARIES,0.002843332385555588,0.15753424657534246
1590,1590,1591,BIRMINGHAM 2022 Commonwealth Games,RSA,AAfinal,BB,11.0,0.7261146496815287,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,-0.006214934176078193,0.3072407045009784
1591,1591,1592,BIRMINGHAM 2022 Commonwealth Games,RSA,qual,BB,27.0,0.6878980891719746,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,-0.006214934176078193,0.3072407045009784
1592,1592,1593,BIRMINGHAM 2022 Commonwealth Games,RSA,AAfinal,FX,5.0,0.8089171974522293,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,0.005173932701584591,0.22113502935420742
1593,1593,1594,BIRMINGHAM 2022 Commonwealth Games,RSA,final,FX,7.0,0.7770700636942675,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,0.005173932701584591,0.22113502935420742
1594,1594,1595,BIRMINGHAM 2022 Commonwealth Games,RSA,qual,FX,10.0,0.7993630573248408,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,0.005173932701584591,0.22113502935420742
1595,1595,1596,BIRMINGHAM 2022 Commonwealth Games,RSA,AAfinal,UB,5.0,0.8152866242038217,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,0.016050067509722495,0.19863013698630136
1596,1596,1597,BIRMINGHAM 2022 Commonwealth Games,RSA,qual,UB,13.0,0.767515923566879,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,0.016050067509722495,0.19863013698630136
1597,1597,1598,BIRMINGHAM 2022 Commonwealth Games,RSA,AAfinal,VT,7.0,0.8248407643312102,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,0.002843332385555588,0.15753424657534246
1598,1598,1599,BIRMINGHAM 2022 Commonwealth Games,RSA,final,VT,7.0,0.8152866242038217,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,0.002843332385555588,0.15753424657534246
1599,1599,1600,BIRMINGHAM 2022 Commonwealth Games,RSA,qual,VT,7.0,0.8248407643312102,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,0.002843332385555588,0.15753424657534246
1600,1600,1601,BIRMINGHAM 2022 Commonwealth Games,RSA,final,VT,7.0,0.7834394904458599,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,0.002843332385555588,0.15753424657534246
1601,1601,1602,BIRMINGHAM 2022 Commonwealth Games,RSA,qual,VT,7.0,0.8121019108280255,"Birmingham, England",0.8297389330306469,NAVEEN DARIES,0.002843332385555588,0.15753424657534246
1602,1602,1603,2022 Osijek World Challenge Cup,RSA,qual,FX,27.0,0.6793630573248408,"Osijek, Croatia",0.8637911464245176,ZELME DARIES,0.0,0.18493150684931506
1603,1603,1604,2022 Osijek World Challenge Cup,RSA,qual,UB,24.0,0.562611464968153,"Osijek, Croatia",0.8637911464245176,ZELME DARIES,0.0,0.1643835616438356
1604,1604,1605,2022 9th Senior Artistic Gymnastics Asian Championships,IND,qual,BB,33.0,0.6581528662420383,"Doha, Qatar",0.8637911464245176,PAPIYA DAS,0.0,0.22602739726027396
1605,1605,1606,2022 9th Senior Artistic Gymnastics Asian Championships,IND,qual,FX,39.0,0.5796178343949044,"Doha, Qatar",0.8637911464245176,PAPIYA DAS,0.0,0.2671232876712329
1606,1606,1607,2022 9th Senior Artistic Gymnastics Asian Championships,IND,qual,UB,31.0,0.5668789808917198,"Doha, Qatar",0.8637911464245176,PAPIYA DAS,0.0,0.21232876712328766
1607,1607,1608,2022 9th Senior Artistic Gymnastics Asian Championships,IND,qual,BB,37.0,0.6029936305732485,"Doha, Qatar",0.8637911464245176,PRANATI DAS,0.017901309101390112,0.20776255707762553
1608,1608,1609,2022 9th Senior Artistic Gymnastics Asian Championships,IND,qual,FX,32.0,0.6730573248407644,"Doha, Qatar",0.8637911464245176,PRANATI DAS,0.03192322223563777,0.1917808219178082
1609,1609,1610,2022 9th Senior Artistic Gymnastics Asian Championships,IND,qual,UB,28.0,0.6221019108280255,"Doha, Qatar",0.8637911464245176,PRANATI DAS,0.0,0.1917808219178082
1610,1610,1611,2022 Osijek World Challenge Cup,IND,qual,BB,15.0,0.7261146496815287,"Osijek, Croatia",0.8637911464245176,PRANATI DAS,0.017901309101390112,0.20776255707762553
1611,1611,1612,2023 10th Senior Artistic Gymnastics Asian Championships,IND,qual,BB,39.0,0.6517834394904459,Singapore,0.44948921679909193,PRANATI DAS,0.017901309101390112,0.20776255707762553
1612,1612,1613,2023 10th Senior Artistic Gymnastics Asian Championships,IND,qual,FX,24.0,0.760063694267516,Singapore,0.44948921679909193,PRANATI DAS,0.03192322223563777,0.1917808219178082
1613,1613,1614,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamFinal,BB,,0.7834394904458599,"Medellin, Colombia",0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1614,1614,1615,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,BB,,0.7919108280254777,"Medellin, Colombia",0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1615,1615,1616,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamFinal,FX,,0.8301273885350319,"Medellin, Colombia",0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1616,1616,1617,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,FX,,0.821656050955414,"Medellin, Colombia",0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1617,1617,1618,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamFinal,UB,,0.7643312101910829,"Medellin, Colombia",0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1618,1618,1619,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,UB,,0.8046496815286625,"Medellin, Colombia",0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1619,1619,1620,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,VT,,0.7982802547770701,"Medellin, Colombia",0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1620,1620,1621,2023 10th Senior Artistic Gymnastics Asian Championships,MGL,qual,FX,40.0,0.6921019108280255,Singapore,0.44948921679909193,NAMUUNTSETSEG DAVAANYAM,0.0,0.273972602739726
1621,1621,1622,2023 10th Senior Artistic Gymnastics Asian Championships,MGL,qual,UB,46.0,0.48617834394904463,Singapore,0.44948921679909193,NAMUUNTSETSEG DAVAANYAM,0.0,0.3150684931506849
1622,1622,1623,2023 British Gymnastics Championships,GBR,final,BB,5.0,0.8057324840764332,"Liverpool, England",0.5539160045402951,GRACE DAVIES,0.0,0.03767123287671233
1623,1623,1624,2023 British Gymnastics Championships,GBR,qual,BB,6.0,0.8057324840764332,"Liverpool, England",0.5539160045402951,GRACE DAVIES,0.0,0.03767123287671233
1624,1624,1625,2023 British Gymnastics Championships,GBR,qual,FX,11.0,0.767515923566879,"Liverpool, England",0.5539160045402951,GRACE DAVIES,0.0,0.07534246575342465
1625,1625,1626,2023 British Gymnastics Championships,GBR,final,UB,8.0,0.748407643312102,"Liverpool, England",0.5539160045402951,GRACE DAVIES,0.0,0.04452054794520548
1626,1626,1627,2023 British Gymnastics Championships,GBR,qual,UB,5.0,0.8248407643312102,"Liverpool, England",0.5539160045402951,GRACE DAVIES,0.0,0.04452054794520548
1627,1627,1628,2023 British Gymnastics Championships,GBR,qual,VT,10.0,0.8121019108280255,"Liverpool, England",0.5539160045402951,GRACE DAVIES,0.0,0.0684931506849315
1628,1628,1629,2023 British Gymnastics Championships,GBR,qual,VT,10.0,0.7993630573248408,"Liverpool, England",0.5539160045402951,GRACE DAVIES,0.0,0.0684931506849315
1629,1629,1630,2023 British Gymnastics Championships,GBR,qual,BB,24.0,0.7261146496815287,"Liverpool, England",0.5539160045402951,MABELLE DAWSON,0.0,0.1643835616438356
1630,1630,1631,2023 British Gymnastics Championships,GBR,qual,FX,38.0,0.6496815286624203,"Liverpool, England",0.5539160045402951,MABELLE DAWSON,0.0,0.2602739726027397
1631,1631,1632,2023 British Gymnastics Championships,GBR,qual,UB,44.0,0.5700636942675159,"Liverpool, England",0.5539160045402951,MABELLE DAWSON,0.0,0.3013698630136986
1632,1632,1633,2023 British Gymnastics Championships,GBR,qual,VT,36.0,0.7515923566878981,"Liverpool, England",0.5539160045402951,MABELLE DAWSON,0.0,0.2465753424657534
1633,1633,1634,2022 British Gymnastics Championships,GBR,qual,BB,26.0,0.7133757961783439,"Liverpool, England",0.9682179341657208,JESSICA DAYKIN,0.0,0.1780821917808219
1634,1634,1635,2022 British Gymnastics Championships,GBR,qual,FX,37.0,0.7292993630573248,"Liverpool, England",0.9682179341657208,JESSICA DAYKIN,0.0,0.2534246575342466
1635,1635,1636,2022 British Gymnastics Championships,GBR,qual,UB,54.0,0.5955414012738853,"Liverpool, England",0.9682179341657208,JESSICA DAYKIN,0.0,0.3698630136986301
1636,1636,1637,2022 British Gymnastics Championships,GBR,qual,VT,23.0,0.8152866242038217,"Liverpool, England",0.9682179341657208,JESSICA DAYKIN,0.0,0.15753424657534246
1637,1637,1638,2022 Senior European Championships,MON,qual,BB,100.0,0.6369426751592357,"Munich, Germany",0.7945516458569807,JOANA DE FREITAS,-0.02457200827023515,0.4897260273972603
1638,1638,1639,2022 Senior European Championships,MON,qual,FX,105.0,0.6645222929936306,"Munich, Germany",0.7945516458569807,JOANA DE FREITAS,0.033944474281882575,0.4229452054794521
1639,1639,1640,2022 Senior European Championships,MON,qual,UB,109.0,0.5710828025477707,"Munich, Germany",0.7945516458569807,JOANA DE FREITAS,0.04914401654047115,0.6952054794520548
