,Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,Location,days_till_paris,names,rate_of_change
4653,4653,4654,SANTIAGO 2023 XIX Pan American Games,MEX,AAfinal,PB,15.0,0.7794135840653222,"Santiago, Chile",0.31101021566401815,RODRIGO GOMEZ,0.03549331137758694
4654,4654,4655,SANTIAGO 2023 XIX Pan American Games,MEX,qual,PB,31.0,0.7876407274526784,"Santiago, Chile",0.31101021566401815,RODRIGO GOMEZ,0.03549331137758694
4655,4655,4656,SANTIAGO 2023 XIX Pan American Games,MEX,AAfinal,PH,5.0,0.7773104045527651,"Santiago, Chile",0.31101021566401815,RODRIGO GOMEZ,0.024080671063250327
4656,4656,4657,SANTIAGO 2023 XIX Pan American Games,MEX,qual,PH,10.0,0.8123840158357045,"Santiago, Chile",0.31101021566401815,RODRIGO GOMEZ,0.024080671063250327
4657,4657,4658,SANTIAGO 2023 XIX Pan American Games,MEX,AAfinal,SR,12.0,0.7958678708400346,"Santiago, Chile",0.31101021566401815,RODRIGO GOMEZ,0.041846347819234415
4658,4658,4659,SANTIAGO 2023 XIX Pan American Games,MEX,qual,SR,17.0,0.7917852282568354,"Santiago, Chile",0.31101021566401815,RODRIGO GOMEZ,0.041846347819234415
4659,4659,4660,SANTIAGO 2023 XIX Pan American Games,MEX,AAfinal,VT,8.0,0.8577260917975998,"Santiago, Chile",0.31101021566401815,RODRIGO GOMEZ,0.0
4660,4660,4661,SANTIAGO 2023 XIX Pan American Games,MEX,qual,VT,25.0,0.8536434492144006,"Santiago, Chile",0.31101021566401815,RODRIGO GOMEZ,0.0
4661,4661,4662,2022 51st FIG Artistic Gymnastics World Championships,PER,qual,FX,123.0,0.717555363107757,"Liverpool, England",0.7253121452894438,EDWARD GONZALES,0.017801634389850957
4662,4662,4663,2022 51st FIG Artistic Gymnastics World Championships,PER,qual,HB,127.0,0.6824817518248175,"Liverpool, England",0.7253121452894438,EDWARD GONZALES,0.019073179703411637
4663,4663,4664,2022 51st FIG Artistic Gymnastics World Championships,PER,qual,PB,100.0,0.7917852282568354,"Liverpool, England",0.7253121452894438,EDWARD GONZALES,0.00635772656780388
4664,4664,4665,2022 51st FIG Artistic Gymnastics World Championships,PER,qual,PH,62.0,0.7773104045527651,"Liverpool, England",0.7253121452894438,EDWARD GONZALES,0.008481207241450225
4665,4665,4666,2022 51st FIG Artistic Gymnastics World Championships,PER,qual,SR,116.0,0.7319683285908697,"Liverpool, England",0.7253121452894438,EDWARD GONZALES,0.005505791207718218
4666,4666,4667,2022 51st FIG Artistic Gymnastics World Championships,PER,qual,VT,73.0,0.847457627118644,"Liverpool, England",0.7253121452894438,EDWARD GONZALES,0.001271545313560683
4667,4667,4668,SANTIAGO 2023 XIX Pan American Games,PER,qual,FX,20.0,0.8041568724483483,"Santiago, Chile",0.31101021566401815,EDWARD GONZALES,0.017801634389850957
4668,4668,4669,SANTIAGO 2023 XIX Pan American Games,PER,qual,HB,28.0,0.7752690832611654,"Santiago, Chile",0.31101021566401815,EDWARD GONZALES,0.019073179703411637
4669,4669,4670,SANTIAGO 2023 XIX Pan American Games,PER,qual,PB,20.0,0.822714338735618,"Santiago, Chile",0.31101021566401815,EDWARD GONZALES,0.00635772656780388
4670,4670,4671,SANTIAGO 2023 XIX Pan American Games,PER,final,PH,7.0,0.7979710503525919,"Santiago, Chile",0.31101021566401815,EDWARD GONZALES,0.008481207241450225
4671,4671,4672,SANTIAGO 2023 XIX Pan American Games,PER,qual,PH,9.0,0.8185698379314611,"Santiago, Chile",0.31101021566401815,EDWARD GONZALES,0.008481207241450225
4672,4672,4673,SANTIAGO 2023 XIX Pan American Games,PER,qual,SR,36.0,0.7587529382654955,"Santiago, Chile",0.31101021566401815,EDWARD GONZALES,0.005505791207718218
4673,4673,4674,SANTIAGO 2023 XIX Pan American Games,PER,qual,VT,25.0,0.8536434492144006,"Santiago, Chile",0.31101021566401815,EDWARD GONZALES,0.001271545313560683
4674,4674,4675,2023 Artistic Gymnastics Senior Pan American Championships,PER,TeamQual,FX,,0.7628974390696523,"Medellin, Colombia",0.48467650397275824,EDWARD ANDRE GONZALES RIVAS,0.0
4675,4675,4676,2023 Artistic Gymnastics Senior Pan American Championships,PER,TeamQual,HB,,0.616540888284053,"Medellin, Colombia",0.48467650397275824,EDWARD ANDRE GONZALES RIVAS,0.0
4676,4676,4677,2023 Artistic Gymnastics Senior Pan American Championships,PER,TeamQual,PB,,0.7670419398738092,"Medellin, Colombia",0.48467650397275824,EDWARD ANDRE GONZALES RIVAS,0.0
4677,4677,4678,2023 Artistic Gymnastics Senior Pan American Championships,PER,TeamQual,SR,,0.7897439069652357,"Medellin, Colombia",0.48467650397275824,EDWARD ANDRE GONZALES RIVAS,0.0
4678,4678,4679,2023 Artistic Gymnastics Senior Pan American Championships,PER,TeamQual,VT,,0.8536434492144006,"Medellin, Colombia",0.48467650397275824,EDWARD ANDRE GONZALES RIVAS,0.0
4679,4679,4680,2023 Winter Cup,USA,AAfinal,FX,10.0,0.8319930718792526,"Louisville, Kentucky",0.5856980703745743,SPENCER GOODELL,0.0
4680,4680,4681,2023 Winter Cup,USA,AAfinal,PB,10.0,0.8505505381665223,"Louisville, Kentucky",0.5856980703745743,SPENCER GOODELL,0.0
4681,4681,4682,BIRMINGHAM 2022 Commonwealth Games,SCO,AAqual,VT,,0.7237411852035135,"Birmingham, England",0.8297389330306469,EILIDH GORRELL,0.0
4682,4682,4683,2022 Mersin World Challenge Cup,MEX,qual,HB,20.0,0.6804404305332179,"Mersin, Turkey",0.7253121452894438,CESAR GRACIA,0.0
4683,4683,4684,2023 Core Hydration Classic,USA,AAfinal,HB,47.0,0.7361128293950266,"Hoffman Estates, Illinois",0.38024971623155507,KRISTIAN GRAHOVSKI,0.0
4684,4684,4685,2023 Core Hydration Classic,USA,AAfinal,PB,39.0,0.8041568724483483,"Hoffman Estates, Illinois",0.38024971623155507,KRISTIAN GRAHOVSKI,0.0
4685,4685,4686,2023 Core Hydration Classic,USA,AAfinal,PH,23.0,0.7701348509216874,"Hoffman Estates, Illinois",0.38024971623155507,KRISTIAN GRAHOVSKI,0.0
4686,4686,4687,2023 Core Hydration Classic,USA,AAfinal,SR,54.0,0.7361128293950266,"Hoffman Estates, Illinois",0.38024971623155507,KRISTIAN GRAHOVSKI,0.0
4687,4687,4688,2023 FISU World University Games,GRE,qual,FX,65.0,0.7484844735865396,"Chengdu, China",0.38024971623155507,ALKINOOS NIKOLAOS GRAIKOS,0.010157249879759522
4688,4688,4689,2023 FISU World University Games,GRE,qual,HB,66.0,0.7195966843993566,"Chengdu, China",0.38024971623155507,ALKINOOS NIKOLAOS GRAIKOS,-0.008863817310801193
4689,4689,4690,2023 FISU World University Games,GRE,qual,PB,50.0,0.7752690832611654,"Chengdu, China",0.38024971623155507,ALKINOOS NIKOLAOS GRAIKOS,0.0
4690,4690,4691,2023 FISU World University Games,GRE,qual,PH,39.0,0.7773104045527651,"Chengdu, China",0.38024971623155507,ALKINOOS NIKOLAOS GRAIKOS,0.01772763462160285
4691,4691,4692,2023 FISU World University Games,GRE,qual,SR,62.0,0.7505257948781392,"Chengdu, China",0.38024971623155507,ALKINOOS NIKOLAOS GRAIKOS,0.0
4692,4692,4693,2023 FISU World University Games,GRE,qual,VT,44.0,0.8433131263144871,"Chengdu, China",0.38024971623155507,ALKINOOS NIKOLAOS GRAIKOS,0.0
4693,4693,4694,2023 Senior European Championships,GRE,qual,FX,113.0,0.7319683285908697,"Antalya, Turkey",0.5187287173666288,ALKINOOS NIKOLAOS GRAIKOS,0.010157249879759522
4694,4694,4695,2023 Senior European Championships,GRE,qual,HB,100.0,0.7340096498824693,"Antalya, Turkey",0.5187287173666288,ALKINOOS NIKOLAOS GRAIKOS,-0.008863817310801193
4695,4695,4696,2023 Senior European Championships,GRE,qual,PH,80.0,0.7484844735865396,"Antalya, Turkey",0.5187287173666288,ALKINOOS NIKOLAOS GRAIKOS,0.01772763462160285
4696,4696,4697,2022 Cottbus World Cup,ITA,qual,FX,4.0,0.8391686255103303,"Cottbus, Germany",1.0,THOMAS GRASSO,-0.25758329189457985
4697,4697,4698,2022 Cottbus World Cup,ITA,final,FX,3.0,0.847457627118644,"Cottbus, Germany",1.0,THOMAS GRASSO,-0.25758329189457985
4698,4698,4699,2022 Cottbus World Cup,ITA,qual,VT,5.0,0.9093158480762092,"Cottbus, Germany",1.0,THOMAS GRASSO,-0.07224416651811238
4699,4699,4700,2022 Cottbus World Cup,ITA,final,VT,5.0,0.9133984906594086,"Cottbus, Germany",1.0,THOMAS GRASSO,-0.07224416651811238
4700,4700,4701,2022 Cottbus World Cup,ITA,qual,VT,5.0,0.8762835580848695,"Cottbus, Germany",1.0,THOMAS GRASSO,-0.07224416651811238
4701,4701,4702,2022 Cottbus World Cup,ITA,final,VT,5.0,0.8660150934059136,"Cottbus, Germany",1.0,THOMAS GRASSO,-0.07224416651811238
4702,4702,4703,2022 Paris World Challenge Cup,ITA,qual,FX,49.0,0.11134479772361747,"Paris, France",0.7593643586833144,THOMAS GRASSO,-0.25758329189457985
4703,4703,4704,2022 Paris World Challenge Cup,ITA,final,VT,7.0,0.8752938265495485,"Paris, France",0.7593643586833144,THOMAS GRASSO,-0.07224416651811238
4704,4704,4705,2022 Paris World Challenge Cup,ITA,qual,VT,5.0,0.9093158480762092,"Paris, France",0.7593643586833144,THOMAS GRASSO,-0.07224416651811238
4705,4705,4706,2022 Paris World Challenge Cup,ITA,qual,VT,5.0,0.8660150934059136,"Paris, France",0.7593643586833144,THOMAS GRASSO,-0.07224416651811238
4706,4706,4707,2022 Paris World Challenge Cup,ITA,final,VT,7.0,0.705183718916244,"Paris, France",0.7593643586833144,THOMAS GRASSO,-0.07224416651811238
4707,4707,4708,2022 British Gymnastics Championships,GBR,qual,FX,,0.6144377087714957,"Liverpool, England",0.9682179341657208,FRASER GRIFFITHS,0.0
4708,4708,4709,2022 British Gymnastics Championships,GBR,qual,PB,,0.7855994061610787,"Liverpool, England",0.9682179341657208,FRASER GRIFFITHS,0.0
4709,4709,4710,2022 British Gymnastics Championships,GBR,qual,PH,,0.7154521835951998,"Liverpool, England",0.9682179341657208,FRASER GRIFFITHS,0.0
4710,4710,4711,2022 British Gymnastics Championships,GBR,qual,VT,,0.8515402697018434,"Liverpool, England",0.9682179341657208,FRASER GRIFFITHS,0.0
4711,4711,4712,2022 British Gymnastics Championships,GBR,qual,VT,,0.8267969813188172,"Liverpool, England",0.9682179341657208,FRASER GRIFFITHS,0.0
4712,4712,4713,2023 Core Hydration Classic,USA,AAfinal,FX,48.0,0.7515773846344179,"Hoffman Estates, Illinois",0.38024971623155507,DAVID GROSSMAN,0.0
4713,4713,4714,2023 Core Hydration Classic,USA,AAfinal,HB,69.0,0.65879005319807,"Hoffman Estates, Illinois",0.38024971623155507,DAVID GROSSMAN,0.0
4714,4714,4715,2023 Core Hydration Classic,USA,AAfinal,PB,74.0,0.7082766299641222,"Hoffman Estates, Illinois",0.38024971623155507,DAVID GROSSMAN,0.0
4715,4715,4716,2023 Core Hydration Classic,USA,AAfinal,PH,46.0,0.6989978968204875,"Hoffman Estates, Illinois",0.38024971623155507,DAVID GROSSMAN,0.0
4716,4716,4717,2023 Core Hydration Classic,USA,AAfinal,SR,45.0,0.7577632067301744,"Hoffman Estates, Illinois",0.38024971623155507,DAVID GROSSMAN,0.0
4717,4717,4718,2023 Core Hydration Classic,USA,AAfinal,VT,24.0,0.8660150934059136,"Hoffman Estates, Illinois",0.38024971623155507,DAVID GROSSMAN,0.0
4718,4718,4719,2023 Artistic Gymnastics Senior Pan American Championships,MEX,TeamQual,FX,,0.8494989484102438,"Medellin, Colombia",0.48467650397275824,RODRIGO GROSSO,0.0
4719,4719,4720,2023 Artistic Gymnastics Senior Pan American Championships,MEX,TeamQual,HB,,0.7484844735865396,"Medellin, Colombia",0.48467650397275824,RODRIGO GROSSO,0.0
4720,4720,4721,2023 Artistic Gymnastics Senior Pan American Championships,MEX,TeamQual,PB,,0.7711864406779662,"Medellin, Colombia",0.48467650397275824,RODRIGO GROSSO,0.0
4721,4721,4722,2023 Artistic Gymnastics Senior Pan American Championships,MEX,TeamQual,PH,,0.7814549053569219,"Medellin, Colombia",0.48467650397275824,RODRIGO GROSSO,0.0
4722,4722,4723,2023 Artistic Gymnastics Senior Pan American Championships,MEX,TeamQual,SR,,0.7773722627737226,"Medellin, Colombia",0.48467650397275824,RODRIGO GROSSO,0.0
4723,4723,4724,2023 Artistic Gymnastics Senior Pan American Championships,MEX,TeamQual,VT,,0.793826549548435,"Medellin, Colombia",0.48467650397275824,RODRIGO GROSSO,0.0
4724,4724,4725,2022 Koper World Challenge Cup,SLO,qual,FX,,0.6464184090065569,"Koper, Slovenia",0.8637911464245176,MATIC GRSIC,0.0
4725,4725,4726,2022 51st FIG Artistic Gymnastics World Championships,NED,qual,FX,75.0,0.7979710503525919,"Liverpool, England",0.7253121452894438,JERMAIN GRUENBERG,0.010548046351129058
4726,4726,4727,2022 51st FIG Artistic Gymnastics World Championships,NED,qual,HB,100.0,0.7505257948781392,"Liverpool, England",0.7253121452894438,JERMAIN GRUENBERG,0.002344010300250953
4727,4727,4728,2022 51st FIG Artistic Gymnastics World Championships,NED,qual,PB,138.0,0.7092663614994432,"Liverpool, England",0.7253121452894438,JERMAIN GRUENBERG,0.00391449720141893
4728,4728,4729,2022 51st FIG Artistic Gymnastics World Championships,NED,qual,PH,89.0,0.7463812940739825,"Liverpool, England",0.7253121452894438,JERMAIN GRUENBERG,-0.017580077251881918
4729,4729,4730,2022 51st FIG Artistic Gymnastics World Championships,NED,qual,SR,75.0,0.789682048744278,"Liverpool, England",0.7253121452894438,JERMAIN GRUENBERG,0.0007852434505839881
4730,4730,4731,2022 51st FIG Artistic Gymnastics World Championships,NED,qual,VT,127.0,0.7814549053569219,"Liverpool, England",0.7253121452894438,JERMAIN GRUENBERG,-0.0011720051501252445
4731,4731,4732,2022 Senior European Championships,NED,qual,FX,66.0,0.793826549548435,"Munich, Germany",0.7945516458569807,JERMAIN GRUENBERG,0.010548046351129058
4732,4732,4733,2022 Senior European Championships,NED,qual,HB,23.0,0.8329828034145738,"Munich, Germany",0.7945516458569807,JERMAIN GRUENBERG,0.002344010300250953
4733,4733,4734,2022 Senior European Championships,NED,qual,PB,13.0,0.8762835580848695,"Munich, Germany",0.7945516458569807,JERMAIN GRUENBERG,0.00391449720141893
4734,4734,4735,2022 Senior European Championships,NED,qual,PH,74.0,0.7422986514907831,"Munich, Germany",0.7945516458569807,JERMAIN GRUENBERG,-0.017580077251881918
4735,4735,4736,2022 Senior European Championships,NED,qual,SR,65.0,0.7958678708400346,"Munich, Germany",0.7945516458569807,JERMAIN GRUENBERG,0.0007852434505839881
4736,4736,4737,2022 Senior European Championships,NED,qual,VT,60.0,0.8536434492144006,"Munich, Germany",0.7945516458569807,JERMAIN GRUENBERG,-0.0011720051501252445
4737,4737,4738,2023 52nd FIG Artistic Gymnastics World Championships,NED,qual,FX,46.0,0.8494989484102438,"Antwerp, Belgium",0.34506242905788875,JERMAIN GRUENBERG,0.010548046351129058
4738,4738,4739,2023 52nd FIG Artistic Gymnastics World Championships,NED,qual,HB,24.0,0.8453544476060868,"Antwerp, Belgium",0.34506242905788875,JERMAIN GRUENBERG,0.002344010300250953
4739,4739,4740,2023 52nd FIG Artistic Gymnastics World Championships,NED,qual,PB,16.0,0.8969442038846962,"Antwerp, Belgium",0.34506242905788875,JERMAIN GRUENBERG,0.00391449720141893
4740,4740,4741,2023 52nd FIG Artistic Gymnastics World Championships,NED,qual,PH,135.0,0.6495113200544352,"Antwerp, Belgium",0.34506242905788875,JERMAIN GRUENBERG,-0.017580077251881918
4741,4741,4742,2023 52nd FIG Artistic Gymnastics World Championships,NED,qual,SR,80.0,0.8000123716441915,"Antwerp, Belgium",0.34506242905788875,JERMAIN GRUENBERG,0.0007852434505839881
4742,4742,4743,2023 52nd FIG Artistic Gymnastics World Championships,NED,qual,VT,102.0,0.847457627118644,"Antwerp, Belgium",0.34506242905788875,JERMAIN GRUENBERG,-0.0011720051501252445
4743,4743,4744,2023 Senior European Championships,NED,qual,FX,124.0,0.6453668192502784,"Antalya, Turkey",0.5187287173666288,JERMAIN GRUENBERG,0.010548046351129058
4744,4744,4745,2023 Senior European Championships,NED,qual,HB,34.0,0.8041568724483483,"Antalya, Turkey",0.5187287173666288,JERMAIN GRUENBERG,0.002344010300250953
4745,4745,4746,2023 Senior European Championships,NED,qual,PB,94.0,0.7628974390696523,"Antalya, Turkey",0.5187287173666288,JERMAIN GRUENBERG,0.00391449720141893
4746,4746,4747,2023 Senior European Championships,NED,qual,PH,99.0,0.7195966843993566,"Antalya, Turkey",0.5187287173666288,JERMAIN GRUENBERG,-0.017580077251881918
4747,4747,4748,2023 Senior European Championships,NED,qual,SR,80.0,0.789682048744278,"Antalya, Turkey",0.5187287173666288,JERMAIN GRUENBERG,0.0007852434505839881
4748,4748,4749,2023 Senior European Championships,NED,qual,VT,77.0,0.8453544476060868,"Antalya, Turkey",0.5187287173666288,JERMAIN GRUENBERG,-0.0011720051501252445
4749,4749,4750,2023 Varna World Challenge Cup,NED,final,HB,7.0,0.789682048744278,"Varna, Bulgaria",0.48467650397275824,JERMAIN GRUENBERG,0.002344010300250953
4750,4750,4751,2023 Varna World Challenge Cup,NED,qual,HB,4.0,0.8289001608313745,"Varna, Bulgaria",0.48467650397275824,JERMAIN GRUENBERG,0.002344010300250953
4751,4751,4752,2023 Varna World Challenge Cup,NED,final,PB,3.0,0.870097735989113,"Varna, Bulgaria",0.48467650397275824,JERMAIN GRUENBERG,0.00391449720141893
4752,4752,4753,2023 Varna World Challenge Cup,NED,qual,PB,2.0,0.893851292836818,"Varna, Bulgaria",0.48467650397275824,JERMAIN GRUENBERG,0.00391449720141893
4753,4753,4754,2022 Paris World Challenge Cup,NED,qual,PB,37.0,0.6340467648150439,"Paris, France",0.7593643586833144,JERMAIN GRÜNBERG,0.06487396243736337
4754,4754,4755,2023 Osijek World Challenge Cup,NED,qual,HB,14.0,0.7701348509216874,"Osijek, Croatia",0.44948921679909193,JERMAIN GRÜNBERG,0.0
4755,4755,4756,2023 Osijek World Challenge Cup,NED,qual,PB,9.0,0.8443647160707658,"Osijek, Croatia",0.44948921679909193,JERMAIN GRÜNBERG,0.06487396243736337
4756,4756,4757,2023 Osijek World Challenge Cup,NED,final,PB,7.0,0.870097735989113,"Osijek, Croatia",0.44948921679909193,JERMAIN GRÜNBERG,0.06487396243736337
4757,4757,4758,2022 Senior European Championships,ISL,qual,FX,45.0,0.8185698379314611,"Munich, Germany",0.7945516458569807,MARTIN GUDMUNDSSON,-0.0019099343187227583
4758,4758,4759,2022 Senior European Championships,ISL,qual,HB,63.0,0.7794135840653222,"Munich, Germany",0.7945516458569807,MARTIN GUDMUNDSSON,-0.037403927521438694
4759,4759,4760,2022 Senior European Championships,ISL,qual,PB,108.0,0.4742051218606953,"Munich, Germany",0.7945516458569807,MARTIN GUDMUNDSSON,0.08659642201090131
4760,4760,4761,2022 Senior European Championships,ISL,qual,PH,102.0,0.6659656068291476,"Munich, Germany",0.7945516458569807,MARTIN GUDMUNDSSON,0.007009458949713377
4761,4761,4762,2022 Senior European Championships,ISL,qual,SR,98.0,0.7443399727823827,"Munich, Germany",0.7945516458569807,MARTIN GUDMUNDSSON,0.0006302783251785845
4762,4762,4763,2022 Senior European Championships,ISL,qual,VT,100.0,0.7917852282568354,"Munich, Germany",0.7945516458569807,MARTIN GUDMUNDSSON,0.001526690919242168
4763,4763,4764,2023 Osijek World Challenge Cup,ISL,qual,HB,27.0,0.6278609427192874,"Osijek, Croatia",0.44948921679909193,MARTIN GUDMUNDSSON,-0.037403927521438694
4764,4764,4765,2023 Osijek World Challenge Cup,ISL,qual,VT,13.0,0.847457627118644,"Osijek, Croatia",0.44948921679909193,MARTIN GUDMUNDSSON,0.001526690919242168
4765,4765,4766,2023 Osijek World Challenge Cup,ISL,qual,VT,13.0,0.7979710503525919,"Osijek, Croatia",0.44948921679909193,MARTIN GUDMUNDSSON,0.001526690919242168
4766,4766,4767,2023 Senior European Championships,ISL,qual,FX,57.0,0.8123840158357045,"Antalya, Turkey",0.5187287173666288,MARTIN GUDMUNDSSON,-0.0019099343187227583
4767,4767,4768,2023 Senior European Championships,ISL,qual,HB,87.0,0.7546702956822962,"Antalya, Turkey",0.5187287173666288,MARTIN GUDMUNDSSON,-0.037403927521438694
4768,4768,4769,2023 Senior European Championships,ISL,qual,PB,95.0,0.7546702956822962,"Antalya, Turkey",0.5187287173666288,MARTIN GUDMUNDSSON,0.08659642201090131
4769,4769,4770,2023 Senior European Championships,ISL,qual,PH,112.0,0.688667573920574,"Antalya, Turkey",0.5187287173666288,MARTIN GUDMUNDSSON,0.007009458949713377
4770,4770,4771,2023 Senior European Championships,ISL,qual,SR,112.0,0.7463812940739825,"Antalya, Turkey",0.5187287173666288,MARTIN GUDMUNDSSON,0.0006302783251785845
4771,4771,4772,2023 Senior European Championships,ISL,qual,VT,71.0,0.847457627118644,"Antalya, Turkey",0.5187287173666288,MARTIN GUDMUNDSSON,0.001526690919242168
4772,4772,4773,2023 Central American and Caribbean Games,PUR,qual,PH,25.0,0.6185822095756526,"San Salvador, El Salvador",0.44948921679909193,NELSON GUILBE,0.0
4773,4773,4774,SANTIAGO 2023 XIX Pan American Games,PUR,final,PH,3.0,0.8742422367932697,"Santiago, Chile",0.31101021566401815,NELSON GUILBE MORALES,0.0
4774,4774,4775,SANTIAGO 2023 XIX Pan American Games,PUR,qual,PH,4.0,0.8577260917975998,"Santiago, Chile",0.31101021566401815,NELSON GUILBE MORALES,0.0
4775,4775,4776,2023 Artistic Gymnastics Senior Pan American Championships,PUR,TeamFinal,PH,,0.7752690832611654,"Medellin, Colombia",0.48467650397275824,NELSON ALBERTO GUILBE MORALES,0.0
4776,4776,4777,2023 Artistic Gymnastics Senior Pan American Championships,PUR,TeamQual,PH,,0.835085982927131,"Medellin, Colombia",0.48467650397275824,NELSON ALBERTO GUILBE MORALES,0.0
4777,4777,4778,2022 Winter Cup,USA,AAfinal,FX,1.0,0.8814796486453049,"Frisco, Texas",1.0,VITALIY GUIMARAES,0.0
4778,4778,4779,2022 Winter Cup,USA,AAfinal,HB,4.0,0.8289001608313745,"Frisco, Texas",1.0,VITALIY GUIMARAES,0.0
4779,4779,4780,2022 Winter Cup,USA,AAfinal,PB,9.0,0.8598292713101571,"Frisco, Texas",1.0,VITALIY GUIMARAES,0.0
