,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
2430,6728,DOM,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,9.867,427,ANA PATRICIA FUENTES DE LA CRUZ,0,0.0
2431,6729,DOM,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,11.133,427,ANA PATRICIA FUENTES DE LA CRUZ,0,0.0
2432,6730,DOM,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,10.867,427,ANA PATRICIA FUENTES DE LA CRUZ,0,0.0
2433,6731,DOM,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,11.333,427,ANA PATRICIA FUENTES DE LA CRUZ,0,0.0
2434,6732,JPN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,25.0,13.5,639,KOKORO FUKASAWA,-0.0004985074626865666,0.0
2435,6733,JPN,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,,9.4,639,KOKORO FUKASAWA,-0.0004985074626865666,0.0
2436,6734,JPN,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,13.6,639,KOKORO FUKASAWA,-0.000400000000000001,0.0
2437,6735,JPN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,39.0,13.333,639,KOKORO FUKASAWA,-0.000400000000000001,0.0
2438,6736,JPN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,52.0,12.633,304,KOKORO FUKASAWA,0,52.0
2439,6737,JPN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,90.0,12.033,304,KOKORO FUKASAWA,-0.0004985074626865666,0.0
2440,6738,JPN,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,,13.333,304,KOKORO FUKASAWA,-0.0004985074626865666,0.0
2441,6739,JPN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,36.0,13.466,304,KOKORO FUKASAWA,-0.000400000000000001,0.0
2442,6740,JPN,2023 Doha World Cup,qual,"Doha, Qatar",BB,26.0,11.466,488,KOKORO FUKASAWA,0.00937254901960785,16.0
2443,6741,JPN,2023 Doha World Cup,qual,"Doha, Qatar",UB,12.0,11.5,488,KOKORO FUKASAWA,-0.0004985074626865666,0.0
2444,6742,JPN,2023 FISU World University Games,qual,"Chengdu, China",BB,6.0,12.9,335,KOKORO FUKASAWA,0.00937254901960785,16.0
2445,6743,JPN,2023 FISU World University Games,qual,"Chengdu, China",UB,13.0,12.366,335,KOKORO FUKASAWA,-0.0004985074626865666,0.0
2446,6745,CRO,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,129.0,10.1,639,PETRA FURAC,-0.014196721311475403,107.0
2447,6746,CRO,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,134.0,11.0,639,PETRA FURAC,0.009295081967213117,119.0
2448,6747,CRO,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,122.0,10.666,639,PETRA FURAC,0.0,103.5
2449,6748,CRO,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,112.0,12.3,639,PETRA FURAC,0.0021967213114754153,97.0
2450,6749,CRO,2022 Senior European Championships,qual,"Munich, Germany",BB,85.0,10.966,700,PETRA FURAC,-0.014196721311475403,107.0
2451,6750,CRO,2022 Senior European Championships,qual,"Munich, Germany",FX,104.0,10.433,700,PETRA FURAC,0.009295081967213117,119.0
2452,6751,CRO,2022 Senior European Championships,qual,"Munich, Germany",UB,85.0,10.666,700,PETRA FURAC,0.0,103.5
2453,6752,CRO,2022 Senior European Championships,qual,"Munich, Germany",VT,82.0,12.166,700,PETRA FURAC,0.0021967213114754153,97.0
2454,6753,GBR,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,7.0,13.166,639,JENNIFER GADIROVA,-0.002415887850467287,0.0
2455,6754,GBR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,8.0,13.6,639,JENNIFER GADIROVA,-0.002415887850467287,0.0
2456,6755,GBR,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,13.433,639,JENNIFER GADIROVA,-0.002415887850467287,0.0
2457,6756,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",BB,1.0,13.75,853,JENNIFER GADIROVA,-0.00493150684931507,8.714285714285714
2458,6757,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,8.0,12.2,853,JENNIFER GADIROVA,-0.00493150684931507,8.714285714285714
2459,6758,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",FX,2.0,13.95,853,JENNIFER GADIROVA,-0.002415887850467287,0.0
2460,6759,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,2.0,13.7,853,JENNIFER GADIROVA,-0.002415887850467287,0.0
2461,6760,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",UB,3.0,13.1,853,JENNIFER GADIROVA,-0.0008152173913043497,5.666666666666667
2462,6761,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,5.0,13.2,853,JENNIFER GADIROVA,-0.0008152173913043497,5.666666666666667
2463,6762,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,6.0,13.25,853,JENNIFER GADIROVA,-0.016304347826086956,13.333333333333334
2464,6763,GBR,2022 Paris World Challenge Cup,qual,"Paris, France",BB,5.0,12.9,669,JENNIFER GADIROVA,-0.00493150684931507,8.714285714285714
2465,6764,GBR,2022 Paris World Challenge Cup,final,"Paris, France",BB,4.0,13.45,669,JENNIFER GADIROVA,-0.00493150684931507,8.714285714285714
2466,6765,GBR,2022 Paris World Challenge Cup,qual,"Paris, France",FX,3.0,13.1,669,JENNIFER GADIROVA,-0.002415887850467287,0.0
2467,6766,GBR,2022 Paris World Challenge Cup,final,"Paris, France",FX,3.0,13.25,669,JENNIFER GADIROVA,-0.002415887850467287,0.0
2468,6767,GBR,2022 Paris World Challenge Cup,qual,"Paris, France",UB,9.0,12.95,669,JENNIFER GADIROVA,-0.0008152173913043497,5.666666666666667
2469,6768,GBR,2022 Paris World Challenge Cup,qual,"Paris, France",VT,17.0,12.9,669,JENNIFER GADIROVA,-0.016304347826086956,13.333333333333334
2470,6769,GBR,2022 Paris World Challenge Cup,qual,"Paris, France",VT,17.0,10.25,669,JENNIFER GADIROVA,-0.016304347826086956,13.333333333333334
2471,6770,GBR,2022 Senior European Championships,qual,"Munich, Germany",BB,16.0,12.9,700,JENNIFER GADIROVA,-0.00493150684931507,8.714285714285714
2472,6771,GBR,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,15.0,12.5,700,JENNIFER GADIROVA,-0.00493150684931507,8.714285714285714
2473,6772,GBR,2022 Senior European Championships,final,"Munich, Germany",FX,5.0,13.466,700,JENNIFER GADIROVA,-0.002415887850467287,0.0
2474,6773,GBR,2022 Senior European Championships,qual,"Munich, Germany",FX,6.0,13.533,700,JENNIFER GADIROVA,-0.002415887850467287,0.0
2475,6774,GBR,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,8.0,13.133,700,JENNIFER GADIROVA,-0.002415887850467287,0.0
2476,6775,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,12.0,11.95,488,JENNIFER GADIROVA,-0.00493150684931507,8.714285714285714
2477,6776,GBR,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,2.0,13.733,639,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2478,6777,GBR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,18.0,12.933,639,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2479,6778,GBR,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,1.0,14.4,639,JESSICA GADIROVA,-0.0001220400728597453,0.0
2480,6779,GBR,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,1.0,14.2,639,JESSICA GADIROVA,-0.0001220400728597453,0.0
2481,6780,GBR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,3.0,14.1,639,JESSICA GADIROVA,-0.0001220400728597453,0.0
2482,6781,GBR,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,14.266,639,JESSICA GADIROVA,-0.0001220400728597453,0.0
2483,6782,GBR,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,13.0,13.233,639,JESSICA GADIROVA,0.0014571948998178487,0.0
2484,6783,GBR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,40.0,13.166,639,JESSICA GADIROVA,0.0014571948998178487,0.0
2485,6784,GBR,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,,12.8,639,JESSICA GADIROVA,0.0014571948998178487,0.0
2486,6785,GBR,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,10.0,13.833,639,JESSICA GADIROVA,0.0002422586520947193,0.0
2487,6786,GBR,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,14.2,639,JESSICA GADIROVA,0.0002422586520947193,0.0
2488,6787,GBR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,6.0,14.4,639,JESSICA GADIROVA,0.0002422586520947193,0.0
2489,6788,GBR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,5.0,14.4,639,JESSICA GADIROVA,0.0002422586520947193,0.0
2490,6789,GBR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,5.0,14.0,639,JESSICA GADIROVA,0.0002422586520947193,0.0
2491,6790,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",BB,2.0,13.55,853,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2492,6791,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,2.0,13.3,853,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2493,6792,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",FX,1.0,14.6,853,JESSICA GADIROVA,-0.0001220400728597453,0.0
2494,6793,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,1.0,14.05,853,JESSICA GADIROVA,-0.0001220400728597453,0.0
2495,6794,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",UB,4.0,12.9,853,JESSICA GADIROVA,0.0014571948998178487,0.0
2496,6795,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,4.0,13.25,853,JESSICA GADIROVA,0.0014571948998178487,0.0
2497,6796,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",VT,1.0,14.1,853,JESSICA GADIROVA,0.0002422586520947193,0.0
2498,6797,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,2.0,14.05,853,JESSICA GADIROVA,0.0002422586520947193,0.0
2499,6798,GBR,2022 British Gymnastics Championships,final,"Liverpool, England",VT,1.0,13.7,853,JESSICA GADIROVA,0.0002422586520947193,0.0
2500,6799,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,2.0,13.6,853,JESSICA GADIROVA,0.0002422586520947193,0.0
2501,6800,GBR,2022 Senior European Championships,qual,"Munich, Germany",BB,37.0,12.233,700,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2502,6801,GBR,2022 Senior European Championships,final,"Munich, Germany",FX,1.0,14.0,700,JESSICA GADIROVA,-0.0001220400728597453,0.0
2503,6802,GBR,2022 Senior European Championships,qual,"Munich, Germany",FX,2.0,13.766,700,JESSICA GADIROVA,-0.0001220400728597453,0.0
2504,6803,GBR,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,5.0,13.233,700,JESSICA GADIROVA,-0.0001220400728597453,0.0
2505,6804,GBR,2022 Senior European Championships,qual,"Munich, Germany",UB,29.0,12.833,700,JESSICA GADIROVA,0.0014571948998178487,0.0
2506,6805,GBR,2022 Senior European Championships,final,"Munich, Germany",VT,5.0,14.066,700,JESSICA GADIROVA,0.0002422586520947193,0.0
2507,6806,GBR,2022 Senior European Championships,qual,"Munich, Germany",VT,5.0,13.866,700,JESSICA GADIROVA,0.0002422586520947193,0.0
2508,6807,GBR,2022 Senior European Championships,qual,"Munich, Germany",VT,2.0,13.866,700,JESSICA GADIROVA,0.0002422586520947193,0.0
2509,6808,GBR,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,6.0,14.0,700,JESSICA GADIROVA,0.0002422586520947193,0.0
2510,6809,GBR,2022 Senior European Championships,final,"Munich, Germany",VT,5.0,12.8,700,JESSICA GADIROVA,0.0002422586520947193,0.0
2511,6810,GBR,2022 Senior European Championships,qual,"Munich, Germany",VT,2.0,13.533,700,JESSICA GADIROVA,0.0002422586520947193,0.0
2512,6811,GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,7.0,14.0,304,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2513,6812,GBR,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,,13.533,304,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2514,6813,GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,2.0,14.4,304,JESSICA GADIROVA,-0.0001220400728597453,0.0
2515,6814,GBR,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,,14.533,304,JESSICA GADIROVA,-0.0001220400728597453,0.0
2516,6815,GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,18.0,13.766,304,JESSICA GADIROVA,0.0014571948998178487,0.0
2517,6816,GBR,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,,13.7,304,JESSICA GADIROVA,0.0014571948998178487,0.0
2518,6817,GBR,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,,13.0,304,JESSICA GADIROVA,0.0002422586520947193,0.0
2519,6818,GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,4.0,14.6,304,JESSICA GADIROVA,0.0002422586520947193,0.0
2520,6819,GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,4.0,14.233,304,JESSICA GADIROVA,0.0002422586520947193,0.0
2521,6820,GBR,2023 British Gymnastics Championships,final,"Liverpool, England",BB,2.0,13.65,488,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2522,6821,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,4.0,12.8,488,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2523,6822,GBR,2023 British Gymnastics Championships,final,"Liverpool, England",UB,4.0,14.2,488,JESSICA GADIROVA,0.0014571948998178487,0.0
2524,6823,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,4.0,13.5,488,JESSICA GADIROVA,0.0014571948998178487,0.0
2525,6824,GBR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,2.0,13.533,457,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2526,6825,GBR,2023 Senior European Championships,final,"Antalya, Turkey",BB,7.0,12.166,457,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2527,6826,GBR,2023 Senior European Championships,qual,"Antalya, Turkey",BB,1.0,13.6,457,JESSICA GADIROVA,-3.096539162113158e-05,0.0
2528,6827,GBR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,1.0,13.933,457,JESSICA GADIROVA,-0.0001220400728597453,0.0
2529,6828,GBR,2023 Senior European Championships,final,"Antalya, Turkey",FX,1.0,14.0,457,JESSICA GADIROVA,-0.0001220400728597453,0.0
2530,6829,GBR,2023 Senior European Championships,qual,"Antalya, Turkey",FX,1.0,13.9,457,JESSICA GADIROVA,-0.0001220400728597453,0.0
2531,6830,GBR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,7.0,13.466,457,JESSICA GADIROVA,0.0014571948998178487,0.0
2532,6831,GBR,2023 Senior European Championships,qual,"Antalya, Turkey",UB,12.0,13.866,457,JESSICA GADIROVA,0.0014571948998178487,0.0
2533,6832,GBR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,2.0,14.1,457,JESSICA GADIROVA,0.0002422586520947193,0.0
2534,6833,GBR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,2.0,14.2,457,JESSICA GADIROVA,0.0002422586520947193,0.0
2535,6852,AZE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,135.0,9.8,639,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2536,6853,AZE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,142.0,9.2,639,SAMIRA GAHRAMANOVA,-0.0005199306759098768,60.0
2537,6854,AZE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,142.0,11.533,639,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2538,6855,AZE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,30.0,11.533,639,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2539,6856,AZE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,30.0,11.566,639,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2540,6857,AZE,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,32.0,10.1,853,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2541,6858,AZE,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,17.0,11.566,853,SAMIRA GAHRAMANOVA,-0.0005199306759098768,60.0
2542,6859,AZE,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,17.0,12.4,853,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2543,6860,AZE,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,17.0,11.933,853,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2544,6861,AZE,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,21.0,9.7,853,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2545,6862,AZE,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,10.0,11.433,853,SAMIRA GAHRAMANOVA,-0.0005199306759098768,60.0
2546,6863,AZE,2022 Cairo World Cup,qual,"Cairo, Egypt",VT,13.0,11.9,853,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2547,6864,AZE,2022 Cairo World Cup,qual,"Cairo, Egypt",VT,13.0,11.866,853,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2548,6865,AZE,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,17.0,11.1,881,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2549,6866,AZE,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,13.0,11.1,881,SAMIRA GAHRAMANOVA,-0.0005199306759098768,60.0
2550,6867,AZE,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT,8.0,12.033,881,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2551,6868,AZE,2022 Cottbus World Cup,final,"Cottbus, Germany",VT,8.0,12.033,881,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2552,6869,AZE,2022 Cottbus World Cup,final,"Cottbus, Germany",VT,8.0,11.266,881,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2553,6870,AZE,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT,8.0,12.233,881,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2554,6871,AZE,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",BB,13.0,10.9,639,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2555,6872,AZE,2022 Senior European Championships,qual,"Munich, Germany",BB,111.0,9.1,700,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2556,6873,AZE,2022 Senior European Championships,qual,"Munich, Germany",FX,107.0,10.266,700,SAMIRA GAHRAMANOVA,-0.0005199306759098768,60.0
2557,6874,AZE,2022 Senior European Championships,qual,"Munich, Germany",UB,117.0,7.366,700,SAMIRA GAHRAMANOVA,0,117.0
2558,6875,AZE,2022 Senior European Championships,qual,"Munich, Germany",VT,97.0,11.733,700,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2559,6876,AZE,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,15.0,11.4,853,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2560,6877,AZE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,143.0,10.8,304,SAMIRA GAHRAMANOVA,-0.0005199306759098768,60.0
2561,6878,AZE,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,32.0,11.1,488,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2562,6879,AZE,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,26.0,10.333,457,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2563,6880,AZE,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,20.0,11.433,457,SAMIRA GAHRAMANOVA,-0.0005199306759098768,60.0
2564,6881,AZE,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,32.0,11.166,516,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2565,6882,AZE,2023 Doha World Cup,qual,"Doha, Qatar",BB,32.0,10.9,488,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2566,6883,AZE,2023 Senior European Championships,qual,"Antalya, Turkey",BB,112.0,9.033,457,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2567,6884,AZE,2023 Senior European Championships,qual,"Antalya, Turkey",FX,113.0,10.4,457,SAMIRA GAHRAMANOVA,-0.0005199306759098768,60.0
2568,6885,AZE,2023 Senior European Championships,qual,"Antalya, Turkey",VT,109.0,11.766,457,SAMIRA GAHRAMANOVA,-0.0006297169811320742,36.785714285714285
2569,6886,AZE,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",BB,19.0,10.233,396,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2570,6887,AZE,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",FX,18.0,10.7,396,SAMIRA GAHRAMANOVA,-0.0005199306759098768,60.0
2571,6888,AZE,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,22.0,10.7,427,SAMIRA GAHRAMANOVA,-0.0017876288659793797,46.46153846153846
2572,6889,AZE,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,17.0,11.066,427,SAMIRA GAHRAMANOVA,-0.0005199306759098768,60.0
2573,6922,SRI,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,38.0,8.0,731,KAUSHINI GAMAGE,0,38.0
2574,6923,SRI,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,38.0,7.85,731,KAUSHINI GAMAGE,0,38.0
2575,6924,SRI,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,38.0,7.0,731,KAUSHINI GAMAGE,0,38.0
2576,6943,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,44.0,10.15,853,ELLIE GARGETT,0,44.0
